ratings,reviews
4,"Rajveer attended us very courteously and enthusiastically , food portion size was also sufficient, taste very good"
5,Nice place rajveer is very cooperative in serving food thanks............................................................ .. .................
4,"Amazing food , staff is very helpful and very interactive , Rajveer ji recommended us the speciality of this place..will recommend to friends and family 🙂"
3,
5,
4,"MyWay review for Meraaki KitchenLikes: The uber cool ambience is the highlight. Loved the set-up, music, aroma.Food: must say, whatever you order, you will gonna love it. Good portion size, awesome taste, aroma and optimum priced. Service: very supportive staff, timely servings, timely checks, minimal re-calling. The good part is they keep a check on the experience they are giving and maintain that things are just perfect.Disliked: I booked the table through Dineout but even at the last moment they didn't confirm the table and had to wait for a while. This ruined the moment a bit.They lack parking space but valet service can come to rescue.I would like to recommend this...read more"
1,
5,Rajveer was very courteous and prompt. The atmosphere was really nice.
5,
5,Very very tasty food with excellent preperations..services of Mr Rajveer is just amazing...
5,Great food and friendly staff (Aftab)
5,Excellent veg cusine and extremely flavourful dishes!! Service provided by Mr.Aftab there is par above !! Will be coming back here time and again !!
5,The service was amazing and Mr. Rajveer made sure that we had a great time . The sushi was the best part and also the sizzling brownie . New York style fries were also good .
4,Thanks to rajveer for serving us!
5,"Ambience is a bliss, so relaxing and the food goes well with the overall vibe of the place, which is amazing as well ! Courteous staff especially Aftab’s service. Top notch. A beautiful place with fabulous food :)"
5,Fabulous place with amazing food! Great starters with polite staff! Must commend the staff. Rajveer was polite and attended us.  Must visit for all.
4,Interesting food presentation and great ambience. Pleasent staff
5,Service and food was superb. Your executive mr. aftab is polite and friendly.
3,
3,
3,
1,
1,quantity is very less compared to price
3,
3,Kadhi is very less according to portion size of rice
5,tasty
5,
1,
5,really amazing khichdi. I order for my 2 year baby it was fresh and as per my request they added veggies also. qty  and quality both were superb. 
1,i ordered tandoori butter roti its plain 
4,
5,
1,food quality was very bad in taste and smell arising in the tomato chutney
5,
4,
5,
5,
5,
5,
5,
5,
1,mashal shikanji ka taste bekar h price k hisab s or nahi inhone Bowl send Kiya jesa image m dikhaya 
5,
5,Super taste
2,
5,
1,"veg nawabi had very less vegetables and more gravy, roti were soggy."
3,
1,
5,
5,
5,
1,Bro salad to bhejo km se km
5,
5,
5,
4,
1,Worst food ever I don’t know why they have high rating shitty food
1,
5,"Good food, Nice behaviour "
5,
5,
1,Paneer lababdar missing. 
2,
5,Great dining experience with delicious Mezze Platter. Nice flavors with good presentation. Quick service. Value for money too. Thanks Quyu Cafe Team.
1,The honey chilli potato was not fresh at all it had a really bad taste and a bad smell my stomach was literally aching so bad after just having a bite
5,
5,tasty and fresh 
5,
5,
2,
3,hummus was smelling 
4,
5,
5,
5,
2,"The Ceaser salad contained fey lettuce leaves,a few black olives,and small pieces of bread which were supposed to be crutons. this was accompanied by a dip.All other ingredients mentioned in the menu were missing..Very disappointed. Totally dry and bland."
4,The food arrived cold.
2,Pesto pasta was pathetic and the Mushroom cheese cigar roll was amazing as usual. 
5,
5,little expensive rest the taste is good
1,
1,"I ordered an Irish cappuccino and instructed to add extra irish syrup but they didn't even bothered to add sugar or make it a irish one .Terrible service , worst experience "
1,very bad pizza full waste of money no cheeze no paneer just looking like kchra
1,tangy and not up to the mark
5,
5,so delicious 😋 ... pesa vasul 
1,can missing from my order you theifs
5,thank you for listening. i called restuarant and ask them to make it perfect and it was amazing..
4,
1,
1,
5, good 👍
5,
3,
5,
1,Poor
3,
1,when delivered it was not hot
3,pizza is burnt
4,
1,spillage 
1,worst pizza ever
1,"j The smell of dirty food is coming, I don't want to eat anything, 😏😬😑🤨"
1,They don't baked properly 
1,All items are bed and burns alot and smell like shit
1,
5,
5,Great food and equally great service.
1,
5,Packaging Achi Aaj....or taste to h hi no doubt 🔥
1,very bad experience  i naver order  from hear very bad in taste and naver recommended  this too anyone  
3,Taste ⭐ ⭐ ⭐ ⭐ ⭐ no doubt Ultimate but ....packaging is very cheap with paper box so food quality diminished from it and it doesn't feel like that we ordered a food from one of the best cafe in Jaipur.....from one and only packaging....it should be in a plastic box or something more creative like there brand.....💗
5,"FTV was a place I picked randomly for lunch, and oh god the food we ordered was too good to be true. I ordered Masala cheese garlic bread, Dal Makhani, Kadhai Paneer and breads. Their garlic bread had my whole heart. It's a must visit place for food. I wish I had some pictures of the food, but IG good food makes you forget everything!!! "
1,Worst service.. only 2 waiters who are just confused.. they will ask you about your order 10 times and still delay it
5,"Best Paneer Tikka in the whole world. Nothing can beat this authentic taste. Overall, great experience, friendly staff. They know how to delight their customers. Offered some games and chess to the children we had in our group while we waited for starters. Good food with authentic taste and I would recommend their Punjabi paneer Tikka as 'must have'. "
4,good food good service keep it continue and definitely I will suggest to my friends this cafe for kitty parties and other things
5,"Right now I have come to ftv and there is a very good experience here that I have eaten a lot of things, I have eaten many courses, Thai curry soup is also very good."
5,"Recently we went to Up fTV, had a lot of fun in front, we celebrated the birthday and everything was good, the service was almost very good and there was a lot of love on the cafe, you must try it once.very lovely cafe in best price।"
5,
5,It was very good
5,Jeetu bhai best service given.
5,Nice place and food. Manager Arman Ali hosted us very well!
5,Every food item was delicious. Service was also very great.
5,"lovely food in the middle of jaipur, loved it! Try zesty espresso its so good!!"
1,"I mean really disappointing, price is 408 and not quality rice that too with way less quantity and the quality of green thai curry is jot at all at par"
5,I ordered the pizzaa and the noodles and both was very besttt 
5,Delicious and tasty food !!
5,best place to dine out with friends and family in jaipur... very good staff and the most importantly the food...
5,Delicious foods and services !!
5,
4,I heard about f TV is new cafe in town so that's why I came to see ftV cafe and  it's good I think almost is perfect and  It's very beautiful cafe with very good food and I recommend to this cafe  To every person of Jaipur  Very special thing about fTV cafe. when I come to ftv it's looks like house. 
4,"ftv cafe is lovely cfein jaipur . it's have great ambiance and great staff .I ordered paan patta chaat, pnipuri, Kathi roll ,veg cassrole, pizza Verdue and Bunn lava.  Almost everything is perfect I'm fully satisfied with FTV cafe and I think I will come to  Again in  FTV cafe"
5,The most cozy and luxurious cafe you must visit with your familys ...food nd drinks is really very good... great service good coffee....
5,A place with great ambiance 🫶A beautiful place to enjoy quality time with your loved ones..Delicious food with such amazing services 😍I would highly recommend visiting once.. 
5,good food
4,"lovely place , must visit place in jaipur . good place for hangout with friends and family."
5,हाइजीन फूड
5,Fast Services
5,Good quantity food
5,the place provides a calm soothe and great vibe to be here and chatter among friends. the food is quite delicious and and beverage counter was one of it's uniques which was quite aromatic. 
5,one of the most instagramable cafe in jaipur. Nice food and drinks.
1,"We are pure vegetarian and we're served non - veg in veg item.NOT just 1, there were 3-4 diff small pieces of non - veg served in a potato kofta..A restaurant which cannot take care of even basic hygiene doesn't deserve any rating"
4,I was a bit sceptical about coming to a nouveau riche hot spot but I was pleasantly surprised at the professional behavior of the serving staff when I came in for lunch on a working day. The food was delicious and well presented and the décor though a bit flashy was clean and well polished. I've a feeling at night they play loud music and most people are busy taking photos of themselves pretending to be stars. 
1,Food and drinks is not good
1,No feta cheese
5,Loved this place. Food is really good in terms of quality and taste.
5,Highly recommended Must visit cafe
1,The staff is rude and unprofessional.
1,Worst food and service
1,
5,"One of the best places in jaipur. Best view , service, menu. Prices are Lil bit more but due to spectacular view and service it's totally worth every penny. Going here just for food and expect on basis of this it's unfair to this place. This place is more about the peace , feel and meditation. Just enjoy the peace and sit here for sometime is all worth the hype. Thank you 😊"
1,"What a waste of a restaurant with such a nice natural ambience and spectacular views, firstly they'll charge you 100 per head apart from giving 50rs per car for using their road and then 100 per head for entering the fort premises for which he will accept only cash which mostly goes in the pockets of the guards anyways the restaurant charges 100 per head and will tell you it's redeemable for tea coffee water etc, misleading you to understand you can redeem for the food you consume, now no variety of food, useless menu, waiters will only sell you two or three items they know, total waste i spent more money travelling to the place than in it"
1,
4,The view at this place is just awesome. Had tried chicken crispy which I would say is 4/5. Katte ki sabzi 3/5 French fries were really crispy and good ao 5/5 for that.
5,"Yeah, there's an entry fee and the food's not really great but so what? Suck it up, you whiny morons. You get to sit there with a beer and such a fantastic view, learn to appreciate something beyond your basic hunger.If you went up there looking for good food, that's on you, not the cafe. And before there was  any entry fee the place was too unruly to even visit after sunset. Go to kanha or some shit if you really want your chhola kulchas that much, sheesh.The sheer audacity of people these days, leaving bad reviews for this place. "
1,"They charge 100 per person as entry fee to restaurant, which itself is a red signal. However, food taste and quality is pathetic not even worth to try. Portion size is also small. Nutshell only view is great and they are ripping people off with just view. Food is nonsensical here."
1,Horrible food and worse service. Don’t come here for food. Come for view. Typical unmaintained RTDC property. Avoidable. 
1,This is worst place why are you charging tickets for resturant I came with 6 people and I returned just because why should I take ticket for resturant this is worst policy I had listened I was actually disappointed with jaipur tourism shame on you guys you should think about retention also  you are considering just new people just because they follow rich behaviour sharam karo yaar thodi 
5,
2,"Sirf view ka paisa hai, otherwise not at all worth the money. Also, rupees 100 is the entry charge for which you can redeem this ""chindi si bottle"" of dew or coffe or tea. Hopeless management and bad food taste."
5,Amazing place... great development... been there around 10 times in last 6 months in comparison to 6 times in last 10 years... & three cheers for Bhagat ji & his team... all the credit goes to him...
1,The food quality is extremely poor. The staff is very rude. Though the view is awesome. Just go there for the view do not have anything as you will be disappointed. 
3,"One of the best places in jaipur ! Amazing view. But food quality is pathetic. Not much to offer for food and beverages. But you must visit this place for amazing Rajasthani music , dance and city view."
1,Been sitting at this place for 15 minutes straight and no one is there to even ask for water. They asked for ₹200 at the entrance to get in for a complimentary drink and when we got it the waiters don't even listen when you call them. Here's a photo of people sitting and our empty table because of shitty waiting.💩
4,This open air restaurant is on top of the nahargarh fort area. This provides a spectacular view of the city a night with live music playing in background it's a fantastic place with decent food to enjoy your evening with your loved ones. 
1,
1,"We went on a fine Saturday morning to the famous nahargarh fort and there we saw this cafe.. From outside it looked great.. But the food there was pathetic.. We ordered paneer tikka, momos and few chaats.. All were very bad.. Had to get paneer tikka replaced twice and it was not cooked properly both the time.. If you are going to such a high altitude so you'd atleast expect a good tea or coffee.. But that too was very disappointing.. Not a good place at all if you want to fill your stomach.. One can only go a for a view there and nothing else! "
1,Not even worth going there. Neither the ambience or food was worth appreciating. Random ticket price to enter the place. 
4,
1,"Service and food (quality + taste) horrible!There’s nothing apart from ambience.So if you’re looking for a place to have meal, not your destination."
1,
2,
5,
5,
5,
3,
1,Such a pathetic restaurant. The food was third class plus served cold in 10 degree temperature. More than 3/4th items on the menu were not even available. Was extremely disappointed. Will never visit again. Plus they charge you per person 100 for entry.
4,"I love the view from this place. One of my favorite places in jaipur to enjoy the amazing view of the whole city. The place is mostly crowded and it makes sense too. However, the only drawback was the fact that many of the dishes mentioned on the menu were not available at the time when I was there for dining. Despite of that, I still enjoyed pakode and chai over there with that amazing view."
2,There were only a few items available to eat whereas menu card has something else to say. Disappointed with availability of limited food items. 
5,This tally loved this place. The chicken thali was epic and so was the view from the fort. A must visit place in Jaipur for the views and food 
4,This place is good for scenic lovers as the view from the top preferably in the evening is mesmerizing and will make you feel refreshed. People who booze will fall in love with this place :) but one has to very cautious about the safety as driving back drunk can be dangerous. Food is not too tempting and preparation of food takes a lot of time due to lack of staff otherwise place is nice. One time visit for sure
4,
3,All time favourite place to hangout in amazing weather with friend's and dates..I loved the veiw and seating.And 3 star for the foodYou guys should improve your food please..Rest everything thing is amazing..Loved it and have visited thousand times and will visit thousand times more in future!
3,"The Padao is Best for the view , the food is not tasty but snacks are ok . Main goals of Padao is The view from the hills to down . The staff was not attentive . Jaipur nahargarh fort is always a good choice for embracing the nature view that’s why we love to go at the top💕"
5,The best place for its ambiance situated on the hill top and gives an amazing view of jaipur city good place to spend some romantic and quality time with your loved ones best is at time of sunset or the evenings.
2,"This place is just one of the over hyped places in Jaipur. It is situated inside Nahargarh. One has to pay 100 bucks extra to enter Padao premises apart from the entry fee of Nahargarh. They serve complimentary drink which one can choose among water, cold drink and beer. This place just offers a great view of the entire Jaipur city. Food is really disappointing here.Had ordered for veg thali and it was served half an hour later. The thali comprised of four phulkas, kadi, dry mix veg, dal and some jeera rice with raita and salad. Food quality was just edible. Service is bad. None of the air conditioner was not working and we were sweating really bad. Not recommended at all to any visitor."
4,This place has indoor and outdoor both seating space. Visited here for dinner. View is amazing and ambience was also good.Yes it is over priced but value for money to visit once for their amazing view of jaipur.
2,"100 rupees for a glass of water/cold-drink, 100 for a piece of white bread (not even toasted) and no veggies omelet.It's a place just for view, even they know the same.The attendent asked for us to order 3 times before handing us any menu, and after ordering they literally asked us if we want anything to drink with calling out every liquors' name, When we had already already ordered soft drinks one for each.Overall, I may go again but probably won't order anything at all, enjoy the view with your 100 rupees you gave for a glass of coke."
5,A very beautiful🤩🤩🤩......calm n peacful😇😇😇place....I'm totally in love with the surroundings......it is the perfect time to go....specially at night....theview...the crowd everything is soooo perfect....would love to visit again👍👍👍😍😍😍😋😋😋
4,Was just looking for an amazing viewpoint from Nahargarh Fort and Padao ticks everything off the list. The entry to the fort is restricted in the evenings unless you're going to this restaurant. A complimentary drink is offered with the entry ticket to the fort. The view of the pink city from here is simply fantastic.
5,Loving place.This is one of the most beautiful place and Jaipur looks super grand from this place.Good food and ambience is superb.Must visit place.
5,Best place for dinner night and fun with friendsFamily and couple friendly placeSunset time is owsomeServices are good and such a hygenic placeService charge rs100/ person in this you will take soft dring/tea/ or any complimentary drink 
3,Dont know when will they improve the food..if u will see the inside of kitchen u will prefer for bottled drink only..since it still is Govt owned thts why this problem is their...if it gets privatised then the rates will skyrocket !
5,Been there long time ago...And never knew such place exist. But when I ended up there it was all in one line...Very very very serene. It's worth visit. Not for food though but for ambience.
5,I love visiting such places.. This looks best in the evening... It is so calm and soothing... You have an option to roam around anywhere... It is all open... The place we all see in movies with pillars all around and an open ceiling is all here... The view of jaipur city from here is eye soothing... Must visit...
2,Quite an over rated place. Nice view but totallpy not worth it if travelling with kids. Seating arrangements are uncomfyand also dirty. Place also not well made. Can be made in such an amazing way.  There is cover charges too to enter the place which is quite senseless. 
1,"The worst food i have ever had in Jaipur, the food and service was pathetic. If you wanna go there just go for the view don’t go there for the food."
4,"While the sunset view over city is excellent, I found the entry fee (200 INR for foreigners!!!) rather disappointing. You pay to enter fort and then again to enter the resto :/ also, I ordered Sprite and got a Coke (?) ;) But the view.... :)"
5,Its rooftop thing and the view i swear is to die for!!!!I didnt eat anything coz we went during daytime and they had only hard drinks then and nothing to eat....its good at night ...They said cafe starts at 4:00 pm or so and they serve food after that ...Barbeque was also placed there so i suppose they give tandoor items as well...
1,"Soo, no comments about view... Its fabulous....Will never ever recommend... Pathetic staff and service...They don't even listen...Waiting for more than an hour... And still i dnt think i will not get my order before another half hour.. Our cheese sandwich... Hahaha eater by cat"
3,"Amazing location, pathetic food. My favourite place in Jaipur with most hopeless food. Please put this In private hands and we can expect better food . We ordered chilly paneer . Ate it some or how. "
5,"This is just a breathtaking place. This was wishlisted since long.This place gets 6/5 you can come, sit, experience at the top of the city. The winds talk to you here. The food is decent and affordable. The staff there is also nice.One dreamy destination for evrybody.I just love this place. Rusty furniture adds to this place.A little suggestion of more lighting or may be candles would work. "
3,Ok so here u can enjoy the view and we just ordr normal cheese grilled sandwich which was good but u can go and hve some good food like thali and all with nice view from padao u wil like it 
5,"I visited this amazing visually appealing restaurant in Nahargarh Fort. We basically went their for sunset view and unexpectedly we got the Desi Street style food items over our table. We ordered bread pakora, vegetable masala Maggie and masala tea which is included in your entrance fee. Food was reasonably good and the best part was the city view sunset."
4,Okay so this has become one of my favourite places to visit in Jaipur. Not because of the food as it is not the speciality of padao but the location and the view it provides. I guess after being here I’m not going to turn towards nahargarh or Amber I’ll run straight to the padao restaurant and sit there for like hours enjoying the scenic beauty and the special service of Santosh ji there feeling like on the top of the world. The best time to be here would be in the monsoon when it’s drizzling a little and you have the amazing chai and pakode in hand. Oh! It’s a good life. This is the only thing that’d come up in your mind. We’ve had one such experience here and are waiting...read more
4,Apart from the view I dont think this place has anything good to offer in food. Definitely the most expensive drink in all of Jaipur. 100 Rs entry fees for a mini chai or soft drink. But the view is just stunning! 4 stars for view and view only. My chai was okayish! 
4,Padao at nahargarh is famous for its extraordinary views of Jaipur! Witness the shining Jaipur from the mountain top! Views are really drooling from this place! Food wise you can compromise for such stunning vision! Order anything in Indian with a glass of drink of your choice! Or just have snacks and drinks here! Perfect combination!
5,Awsum experience. Must visit place for family gatherings.
5,one of the best barbeque in jaipur.far better than barbeque nation and TGIB.
2,I ordered malai soya chaapno malai gravy and other spices in ittasteless
1,It was my bad experiences and loss of money.
5,"A Delightful Dining Experience at Barbeque Company!My recent dining experience at Barbeque Company on a Wednesday afternoon was nothing short of exceptional! From the moment we walked in, the staff's warm welcome set the tone for a fantastic evening. The service was not only prompt but also delivered with genuine smiles and attentiveness, making us feel like valued guests.The staff's behavior was truly commendable; they were knowledgeable about the menu, offering insightful recommendations that perfectly catered to our preferences. Their professionalism combined with a friendly demeanor created an inviting atmosphere that elevated our dining experience.Speaking of ambiance, Barbeque...read more"
1,"worst food , i have ever had!"
5,Friendly staff 
1,regular pizza no test home made 
1,
1,Very tasteless
5,nice staff amazing food
5,nice ambience and the taste is good.
5,"Amazing ambience, good food"
5,Food was good Must visit place
5,Good food
5,Nice budget friendly place
5,
1,"very spicy,   it wasn't describe in the ingredients "
4,Food is amazing. Like the overall ambience.
1,pizza is so awful
1,"who sends the loaded fries like this?loaded fries means, it has to be layered with cheese, and not that you send the cheese separately "
1,
5,Amazing food with great ambience💜
5,"Amazing Ambiance with great food 😍😋 Really loved their Pizza , Pink sauce pasta 💕 They also run an amazing offers where you get all the deals under your budget 💯 Highly recommended to Everyone 🌸"
1,"The quantity is laughable I would’ve rather paid 50 bucks and received the same amount the hell is this , really disappointed. And why are there floating coffee beans and no sugar sachets or stirrer highly disappointed imagine getting your morning coffee being this disgusting, taste is fine but rest everything is horrible ."
1,"firstly I had ordered CHEESE peri peri fries and they had sent me Burnt normal peri fries,the pizza was totally uncooked and the cheese was not even melted,our guests become very unhappy after seeing this"
5,Delicious food recommended place 💕
1,Nachos had some Rajasthani twist to it. :( 
5,
5,"A perfect evening place for moctails, shakes , fries , waffles"
1,"Bad experience, overrated, overpriced, WC cover was broken in washroom Very less options, unprofessional staff, table was not clean , bad hospitality"
1,Went there for lunch today. The security at the entrance stopped thinking I came to roam around whereas for other guests he kept saluting at the entrance(changed his attitude when I left because I had food)2. The food was below average for such high prices. Laal maas for 1250+taxes had 5pcs of mutton of which 3 were just bones. The taste was also just ok. Nothing flavorful.3. The veg kofta was decent. Nothing great to speak of.Monkeys roaming around and throwing juices on the dining table.Overall an ok experience. Can skip this place. Definitely not worth it.
5,I recently visited this place. We had ordered Thaal-E-Jodha. Food was suggested by Surinder ji and I am happy that we gave it a try. Food was amazing overall great experience.
5,"Due to some reviews I was skeptical if I should visit this restaurant, but then I made my mind up and choose this place to have lunch for my girlfriend’s birthday, Food was good, ambience was excellent and most importantly the service by Prahlad Ji was very good, he was always there making sure that whatever we needed was at our table and he was really polite to us and made us comfortable throughout our lunch ✨"
4,
2,
2,"TERRIBLE BEHAVIOR AND HOSPITALITY... They denied entry unless we decide the order right from the door of restuarent.We went to have lunch at this place. It was noon and super hot. And we walked all the way upto the restuarent in the fort, so we were hungry, tired and was in sweats. From the door of the restuarent, they  asked us to 1st see the menu and decide what we wana eat and then we can sit at the table. NO welcome, no seat at the table, no water.. They denied to let us enter inside unless and until we decide what to order. They thought  we were there to just see the restuarent and won't be able to afford the food.  Such terrible humiliation we faced.. As we were hungry, we did...read more"
1,
4,"Dinner was complemented by a rose ice cream as desert , which was not available to order still they made it possible Laxman Singh Rajput was very humble and we loved the service by him"
4,Place is really good firstly for it’s location and secondly for how it’s made & thirdly for it food quality. Worth a visit if you’re there in the Amer Fort. Downside was it’s service which was really slow.
4,
4,If you want to experience Proper Dining at an Actual Fort.. Do Visit This Place. The 'Laal Maas' and Garlic Naan quality and quantity are both perfectly priced and really really good. The Yakhni Shorba was worth it and the server was sweet enough to split it 1 by 2 (we aren't big eaters). Only negative was the Warqi Paratha - hardly any layers and quite oily.Experience was great and felt really royal
4,Nice place inside the Amber fort. Food and service are par excellence. Portion size is good. Preparation is authentic. 
5,
4,Good food and service. Excellent ambience Try the Kakori roti. Good food and service. Excellent ambience Try the Kakori roti. 
5,"During our visit to Amer mata temple we were searching for a place where we could have our lunch as I was accompanied by my cousins who were visiting India. On their special demand for dinning at a royal place we found this beautiful restaurant inside the majestic Amer fort.It had a royal ambience that takes you to another era altogether. The decor is elegant and they have maintained an old world charm. The lavish Chandeliers, Tables, Chairs, Cutlery gives you such a regal feel that for a moment you think yourself being served as a Queen/King sitting in a royal palace. The walls have pictures of the famous personalities who have visited this restaurant. The outdoor seating is as good as...read more"
4,This place is historical. Awesome idea to serve food inside the palace . I ordered mushroom vegetable in cashew and mint gravy . Unfortunately not able to find the picture . But it tasted very nice ..my friends ordered amer Mutton and they liked it too. We even went to the upperdeck to see private romantic dining and the dining hall upstairs has many antique decor pieces . Staff can be more trained and roti basket needs to be changed . Rest Historical places have their own charm which Rajasthan and Jaipur is proud of . Should be explored atleast once more  for love of Amber . 
5,"We loved the food, especially the veg starters. The staff was very courteous and helpful. They customised dishes to suit palate of my 4 yr old. I forgot my bag at the restaurant. They were kind enough to send it to us at our Hotel. "
2,"When we entered the place.. it was a completely authentic and beautiful ambience, however we could hear a few queries regarding late in services and cancellation of orders.. the service was slower, Felt like the ""do it by yourself"" vibe would be easier, even though the staff are welcoming. The food is good but not great. "
5,
1,
5,
1,
1,"My worst dining experience till date. Did a mistake by going with my family. Saw guests shouting over staff and leaving, yet the staff didn't care. If you are not badly tired after visiting Amer fort, you should avoid coming here."
1,The Lal Maas and Chicken korma was terrible .it was smelling of refined oil. It was highly overpriced for the quality served. Never want to repeat the experience
1,Useless. Waste of time and money. Slow service. We waited for so long for everything. Staff is ignorant and manner less. No charm for the place. Please avoid. WASTE OF MONEY. VERY EXPENSIVE. Tasteless Food.
1,
4,
1,"Very disappointed, as I was billed for Raita which was never served, they had delayed the bill for 30 minutes so we didn't had patience to cross check it."
2,"The hype of this place is not worth it. The food, service, quantity, taste nothing was at par with the expectation that we were given by the generous reviews. We were not served the menu and water even after 30 mins of arriving. It was a total waste of time and money. However the view is worth mentioning."
2,"Food quality is not as it was before, i ordered pizza, the pizza was too oily and then the virgin mojito was also not good"
4,"Baramasi is a rooftop lounge located at Jai Club in C-Scheme. The venue is a light & sound realm with extensive seatings with an open bar. Food & service get a 4/5. Parking can be a negative point for this place , rest a good place for hosting a party or going for a drink."
5,Mr Rohit and sahil helped us a lot with everything
5,very nice sarvice bartender omendra Singh very beautiful place 
5, bartender omendra Singh sarvice very good 
5,very nice place bartender omendra sarvice very good 👍
5,
5,"I love the place and enjoyed the food; it's been great so far. The quantity and taste were delightful, with a variety of good food options. Despite a slight delay in service, likely due to the rush, the vibe is fantastic – an Instagram-worthy place. I recommend it for larger groups or even for a date."
5,beautiful place bartender omendra Singh sarvesh is good 
5,Very nice ambience anf very good food
5,Good place good food
5,awesome place. very nice staff and hospitality 
5,"This place has been on my wishlist for the longest time and the wait was worth!Delicious food, fun ambiance with live music and the staff is so friendly and quick. Infact they were the ones who suggested us to make the payment via Zomato to get a discount!  All in all, it was a very pleasant evening. Thank you team Baramasi :))"
5,Best Ambiencebest place love itloved itHighly recommended 
5,good
1,The white sause pasta was so horiblee it felt like water with some milk the red sause pasta again a huge disspaointment the honey chilli potato was the only thing which was finedon't get catfished by the Ambience it's too small and not at all.naicee 
4,"Nice Food, Love their north indian preparation. Very good ambiance"
1,Horrible service food and presentation
5,such a good shwarma instantly busted nd creamed myself from eating it nd I have ordered more than 15 times in the last few months that's how good it is 
5,
3,Well they need more service staff clearly - very few people staff were there to either take your order pr to hear you out.Food - well I expected a lot here but it is clearly a not a place that will impress you when it comes to serving good quality food.Ambience is nice and a good place to sit but I would recommend not keep high expectation from food and service.
5,"I ordered Khao swe, mushroom spinich parsimen pasta and brocoli almond dimsun. all in all it was perfect meal for a date with two glasses on wine..."
1,Food was tasteless. No filtered water was available.overcharged mineral water a forced buy
4,"So I went here for my birthday. Nice place good food. We ordered veg platter in which everything was good except the paneer, marination of paneer is not upto the mark, The jalapeno poppers was top notch, drinks were good, LIIT and screwdriver were 4/5. Overall good place for dining with family and friends."
1,below average food . poor portion size and highly expensive . they only serve vedica mineral water as rest are below there standards as communicated by staff . dont go only go if u just want to spend ... 
5,"awesome food, great music, lovely atmosphere..kids enjoyed a lot.. "
3,"The food was generic in taste, it could be improved. It should be improved. Garlic naan was not soft and was unchewable.Lal Mass was not spicy at all. Paneer dish was also less spicy. Pasta was good in taste. "
5,"Food was alright, Indian starters were nice but Italian was not good at all. Beverages were nice aswell but they dont serve hot beverages here except soup which is a bit weird. The service provider by the server (deepak) was excellent."
5,amazing food... amazing live musicbeautiful ambeince. 
1,Worst food and staff not cooperative at all
1,The restaurant is accepting bookings through zomato but not honouring them. The reason they give is that zomato bookings do not share customers phone nos.so they are unable to contact for bookings...also then they say that u should have called earlier to confirm the booking. The only option they give is that u will have to wait for ur table (my guest count was 18) since they have bookings more than they can accomodate. Looks like they do not consider the zomato bookings while taking other bookings. Very unprofessional behaviour. This was my first visit planned to this place and i shall never go now
5,it was amazing being here. great service by Mr. Gulshan !
5,Gulshan was very helpful throughout the process and the overall experience was quite impressive! 
5,The food is great and the service was exceptional. Hats off to Gulshan sir and other staff for the amazing hospitality provided. Will definitely recommend to visit this place! 😄
5,Very nice service and best hospitality by mr gulshan
5,Excellent Food and Service by Ajay.
1,Bad food. Not recommended
5,awesome ambiance food and drinks superb service by gulshan and ajay top notch 👌 👍
5,Gulshan was the host of our table and he made sure we were comfortable.The food was really good and service was just apt !
1,Very very poor service !!
5,excellent  service by ajay nice ambiance and music 
1,food is restless 
1,Food - below average. Chicken wings were like chicken pakoda. No jalapeño in jalapeño poppers. No sauces provided with noodles.Ambience: very crowded - too many tables cramped into a small rooftop. Noisy.
5,Gulshan gave great service
5,Gulshan ji your food and service was very good
5,such a nice experience and special thanks to Rohit Deshwal and sahil mathur for service 
5,gulshan 
4,gulshan did a great job...
5,best place for family and friendsenjoy the vibe with amazing food and service 
5,enjoy the place with service by Deepak 
5,it's an amazing experience love the place with professional service by rajendra his service is top notch 
1,horrible experience...food was pathetic not recommended...please don't waste your money 
5,Services provided by Mr. Gulshan was amazing.
5,Food is great. ambience is great. Value for money. Gulshan served us well. 
5,Nice placeGulshan was the person who attended us he is a nice person
5,good place !
5,"Amazing experience. We were in Jaipur for 3 days and this is the only restaurant which gave us a wonderful experience. Rahul on Guitar was too good, the way he sang his songs just lifted our moods up. Food was too good specially Chilli garlic corn. I ordered their Baramasi cocktail called Smoky something but don’t like it but Mojito was good."
5,good service Deepak kuntal
5,Deepak kuntal good service and good food and amazing live music
5,good service by Deepak kuntal 
5,the food was great ambience was good and above all the staff was damn polite 
5,amazing food and drinks live music we enjoy the most with excellent service by Deepak 
5,"best place to go with family, and gulshan bhai was very nice to us"
5,Extremely good service by Rohit Deswal
4,Ambiance is good and so is food. Gulshan served us well.
5,gulshan was too good in service 
5,Excellent food and place!amazing hospitality by gulshan!
5,nice experience 
5,food was amazing and service is mind-blowing by mausam sharma we enjoy a lots must visit this place 
4,Liked the ambience and food.Service is okay too. Can definitely improve the service for the long waiting time and seatings.
5,Sandeep ji Dhadi wale and Omendra singh ji behaviour is very professional as well as the drinks are awesome. The cocktails are very good and one must try Coco Baramasi (cocktail). The behaviour of staff is also very good and polite. One must try the Whiskey Sour as well.Manmohan ji also very welcoming.
4,Mr. rajendra
5,Mr. mausam sharma service was very good. Recommend. Food was good too.
1,"The food was very bad, seemed stale, the service was bad, the manager's behavior was very rude towards everyone and did not pay much attention to the complaints."
5,gulshan
5,its my first visit such an amazing place 😘  we enjoy a lots. staff are so nice they help me with the food must visit this place 
5,Rohit Deshwal
5,Rohit Deshwal good service please visit it
